date,heading,heading_sentiment,price,url,body,body_sentiment
2018-04-02,Tesla Inc (TSLA) Indicates Model 3 Production On Upswing,3,252.48,https://stocknews.com/news/tsla-tesla-inc-tsla-indicates-model-3-production-on-upswing/,"
Tesla Inc (NASDAQ:TSLA) has hit a rough patch in recent weeks due to a number of different issues, and there continue to be concerns about whether or not the company will be able to reach its ambitious production goals. According to an email from CEO Elon Musk, progress has been made on that front. more
Jalopnik passes along what the Tesla CEO had to say.
“If things go as planned today, we will comfortably exceed that number over a seven day period!” Musk wrote in the email, obtained by Jalopnik.
The message suggests the company rapidly exceeded production of the Model 3 over the past week. Bloomberg, which has been tracking production totals for the all-electric sedan, said over the weekend that Tesla had been hitting around 1,200 per week.
Musk was referring to the 2,000 vehicle per week rate, which would be a welcome surprise in the face of the report from Bloomberg. Ever the optimist, Musk would go on to explain that nothing but blue skies are ahead if the company continues on this track.
“This is already double the pace of 2017!” he added. “By the end of the year, I believe we will be producing vehicle sat least four times faster than last year.”
Tesla Inc shares were trading at $252.08 per share on Monday afternoon, down $14.05 (-5.28%). Year-to-date, TSLA has declined -19.04%, versus a -3.12% rise in the benchmark S&P 500 index during the same period.
TSLA currently has a StockNews.com POWR Rating of D (Sell), and is ranked #16 of 24 stocks in the Auto & Vehicle Manufacturers category.
Get access to our daily newsletters, Best Stocks List, POWR Ratings, and much more!Free for 14 days -- no credit card required!
Sign Up Now",3
2018-04-02,Jefferies raises to hold from underperform,3,266.13,https://stocknews.com/news/tsla-jefferies-raises-to-hold-from-underperform/,"
Tesla Inc. designs, develops, manufactures, and sells electric vehicles, electric vehicle powertrain components, and stationary energy storage systems in the United States, China, Norway, and internationally. The company was founded in 2003 and is based in Palo Alto, California. View our full TSLA ticker page with ratings, news, and more.
Get access to our daily newsletters, Best Stocks List, POWR Ratings, and much more!Free for 14 days -- no credit card required!
Sign Up Now",4
2018-04-02,Latest Tesla Inc (TSLA) Decline Presenting Opportunity For Yet Another Bounce? (TSLA),4,266.13,https://stocknews.com/news/tsla-latest-tesla-inc-tsla-decline-presenting-opportunity-for-yet-another/,"
Tesla Inc (NASDAQ:TSLA) had a rough week last week, but the electric automaker’s shares could be preparing for yet another comeback.more
That’s according to CNBC, which points out that similar conditions have produced good returns before:
In the last two days, Tesla shares have fallen 15.3 percent. Such a two-day loss has occurred only six times since the electric car maker’s IPO in 2010.
A week after those losses, it returned an average of 3.96 percent, trading positively about 67 percent of the time, according to Kensho, a hedge fund analytics tool. However, if one looks at the individual instances that go into that average, the swings are notable…
The latest of those such bounces happened in February 2016, with a 4.85% return in the ensuing week. Tesla also saw bounces of 12% and 17% in 2013 and 2012 following similar two-day declines. However, the stock also fell 1.55% in the week following a big two-day loss in 2013, and 11.2% in 2010 during a similar setup.
Whether Tesla will see a big bounce or a continued meltdown this week remains to be seen, but the past paints an overall bullish picture for the stock.
Tesla Inc shares fell $7.88 (-2.96%) in premarket trading Monday. Year-to-date, TSLA has declined -14.52%, versus a -1.00% rise in the benchmark S&P 500 index during the same period.
TSLA currently has a StockNews.com POWR Rating of D (Sell), and is ranked #16 of 24 stocks in the Auto & Vehicle Manufacturers category.
Get access to our daily newsletters, Best Stocks List, POWR Ratings, and much more!Free for 14 days -- no credit card required!
Sign Up Now",3
2018-03-31,"Tesla Inc (TSLA) Admits Autopilot Involved In Fatal Crash, But Driver Still At Fault",3,266.13,https://stocknews.com/news/tsla-tesla-inc-tsla-admits-autopilot-involved-in-fatal-crash-but/,"
Tesla Inc (NASDAQ:TSLA) this week revealed more details about a recent fatal car crash that involved its self-driving system, Autopilot.more
Specifically, TSLA noted that the driver involved failed to heed the vehicle’s repeated warnings to assume control and steer away from danger.
“The driver had received several visual and one audible hands-on warning earlier in the drive and the driver’s hands were not detected on the wheel for six seconds prior to the collision,” the electric automaker wrote in a blog post. “The driver had about five seconds and 150 meters of unobstructed view of the concrete divider with the crushed crash attenuator, but the vehicle logs show that no action was taken.”
TechCrunch provides some more details on exactly what went wrong here:
The promise of Tesla’s Autopilot system is to reduce car accidents. In the company’s blog post, Tesla notes Autopilot reduces crash rates by 40 percent, according to an independent review by the U.S. government. Of course, that does not mean the technology is perfect in preventing all accidents.
As Tesla previously noted, the crash was so severe because the middle divider on the highway had been damaged in an earlier accident. Tesla also cautioned that Autopilot does not prevent all accidents, but it does make them less likely to occur.
It hasn’t been a good month for self-driving systems. Uber shut down its entire autonomous driving fleet recently after one of its self-driving cars hit and killed a pedestrian in Tempe, Arizona. The victim’s family has since settled a lawsuit with Uber.
Tesla Inc shares closed at $266.13 on Thursday, up $8.35 (+3.24%). Year-to-date, TSLA has declined -14.52%, versus a -1.00% rise in the benchmark S&P 500 index during the same period.
TSLA currently has a StockNews.com POWR Rating of D (Sell), and is ranked #16 of 24 stocks in the Auto & Vehicle Manufacturers category.
Get access to our daily newsletters, Best Stocks List, POWR Ratings, and much more!Free for 14 days -- no credit card required!
Sign Up Now",3
2018-03-30,"Tesla Inc (TSLA) Recalls 123,000 Model S Sedans",3,266.13,https://stocknews.com/news/tsla-tesla-inc-tsla-recalls-123000-model-s-sedans/,"
If you own a Tesla Inc (NASDAQ:TSLA) Model S sedan, odds are you’ll be caught up in the electric automaker’s latest recall.more
As Bloomberg reports, Elon Musk’s embattled EV maker announced a massive recall this week to fix a steering part:
Tesla Inc. is recalling all Model S cars built before April 2016 to retrofit a power-steering component as the company caps its worst one-month performance in the stock market since December 2010.
The issue, which the carmaker said has not led to any accidents or injuries, impacts only the flagship Model S sedan, not the Model X sport utility vehicle or more affordable Model 3. The recall affects roughly 123,000 vehicles globally.
In am email sent to affected owners, the company said it’s making the move due to “excessive corrosion in the power steering bolts, though only in very cold climates, particularly those that frequently use calcium or magnesium road salts.”
“Nonetheless, Tesla plans to replace all early Model S power steering bolts in all climates worldwide to account for the possibility that the vehicle may later be used in a highly corrosive environment,” the email read.
Tesla Inc shares closed at $266.13 on Thursday, up $8.35 (+3.24%). Year-to-date, TSLA has declined -14.52%, versus a -1.00% rise in the benchmark S&P 500 index during the same period.
TSLA currently has a StockNews.com POWR Rating of D (Sell), and is ranked #16 of 24 stocks in the Auto & Vehicle Manufacturers category.
Get access to our daily newsletters, Best Stocks List, POWR Ratings, and much more!Free for 14 days -- no credit card required!
Sign Up Now",3
2018-03-29,Tesla Inc (TSLA) Makes Major Push To Ramp Up Model 3 Production,3,257.78,https://stocknews.com/news/tsla-company-is-suspending-model-s-and-model-x-production-in/,"
There have been plenty of concerns making the rounds about whether or not Tesla Inc (NASDAQ:TSLA) will be able to meet its ambitious production goals, and reports indicate the company is making a major push to make sure that it does as a result. Tesla is pulling out a number of stops to roll Model 3’s off of the assembly line, but that will temporarily come at the expense of Model S and Model X production. more
Bloomberg has the scoop on Tesla’s production push.
Tesla Inc. exhorted its factory workers to disprove the “haters” betting against the company wrong and asked for volunteers to join the effort to ramp up output of the crucial Model 3 line.
In a pair of internal memos last week, the heads of engineering and production spelled out measures to free up workers for the Model 3 line and challenged them to reach production goals. Doug Field, the engineering chief, told staff that if they can exceed 300 Model 3s a day, it would be an “incredible victory” at a time when short-sellers and critics are increasingly doubting the company’s ability to fulfill CEO Elon Musk’s vision of building a mass-production electric-vehicle manufacturer.
Bloomberg was able to get a look at an email that Field sent to staff last week, and it’s quite clear that he’s taking the scuttlebutt about the company’s production shortcomings personally. “I find that personally insulting, and you should too,” he wrote. “Let’s make them regret ever betting against us. You will prove a bunch of haters wrong.”
Tesla will suspend production of the Model S and Model X in the final days of the quarter to help reach its Model 3 goals, but the company notes that its ahead of schedule on the other models for the quarter.
Tesla Inc shares were trading at $262.62 per share on Thursday afternoon, up $4.84 (+1.88%). Year-to-date, TSLA has declined -15.65%, versus a -0.50% rise in the benchmark S&P 500 index during the same period.
TSLA currently has a StockNews.com POWR Rating of D (Sell), and is ranked #16 of 24 stocks in the Auto & Vehicle Manufacturers category.
Get access to our daily newsletters, Best Stocks List, POWR Ratings, and much more!Free for 14 days -- no credit card required!
Sign Up Now",3
2018-03-29,Germany Will Offer Tesla Inc (TSLA) Model S Subsidies,3,257.78,https://stocknews.com/news/tsla-germany-will-offer-tesla-inc-tsla-model-s-subsidies/,"
Back in December, Tesla Inc (NASDAQ:TSLA) was removed from the list of vehicles eligible for subsidies in Germany. It appears as if the row has been resolved, as the German Federal Office for Economic Affairs and Export Controls has returned Tesla to the list of eligible vehicles. more
Reuters has the details on what that means for Tesla.
Tesla (TSLA.O) buyers in Germany can apply for subsidies again because a government agency has ended its dispute with the U.S. carmaker over whether its Model S was too expensive to qualify for the incentives scheme.
An independent assessment proved that a base version of the Model S was available for less than the 60,000 euros ($74,000) baseline and the cars are thus eligible, the German Federal Office for Economic Affairs and Export Controls (BAFA) told Reuters.
The move to take Tesla off of the subsidy list was unexpected to begin with. BAFA contended that the vehicles were too expensive to qualify, but Tesla denied that assessment.
An independent review was able to prove that Tesla was correct, and German customers are now eligible for subsidies once again.
Tesla Inc shares were trading at $253.50 per share on Thursday morning, down $4.28 (-1.66%). Year-to-date, TSLA has declined -18.58%, versus a -1.63% rise in the benchmark S&P 500 index during the same period.
TSLA currently has a StockNews.com POWR Rating of D (Sell), and is ranked #16 of 24 stocks in the Auto & Vehicle Manufacturers category.
Get access to our daily newsletters, Best Stocks List, POWR Ratings, and much more!Free for 14 days -- no credit card required!
Sign Up Now",3
2018-03-29,KeyBanc reiterates Buy rating,3,257.78,https://stocknews.com/news/tsla-keybanc-reiterates-buy-rating/,"
Tesla Inc. designs, develops, manufactures, and sells electric vehicles, electric vehicle powertrain components, and stationary energy storage systems in the United States, China, Norway, and internationally. The company was founded in 2003 and is based in Palo Alto, California. View our full TSLA ticker page with ratings, news, and more.
Get access to our daily newsletters, Best Stocks List, POWR Ratings, and much more!Free for 14 days -- no credit card required!
Sign Up Now",4
2018-03-29,"Analyst: Robots, Automation Are Killing Tesla Inc's (TSLA) Productivity",3,257.78,https://stocknews.com/news/tsla-analyst-robots-automation-are-killing-tesla-incs-tsla-productivity/,"
A steady stream of negative news has been coming out on Tesla Inc (NASDAQ:TSLA) this week, and that’s led to additional speculation about what may be ailing the company as a whole. According to Max Warburton, European autos analyst at Bernstein, the problem may lie with the view from the top.    more
CNBC passes along Warburton’s take on Tesla.
Tesla CEO Elon Musk is so focused on automating electric car manufacturing that it’s hurting the company’s ability to deliver on its Model 3 production goals, Bernstein said Wednesday.
“When it comes to auto production, Elon may have fallen in love with the wrong thing. He’s fallen in love with robots and automation,” Max Warburton, European autos analyst at Bernstein, said in a Wednesday report.
Warburton notes that there has been plenty of research done on automation, and he points out that the research reveals that the results of employing the concept are often in stark contrast to the principles of lean production. He’s a little confused as to why the company seems to be neglecting those findings.
“It appears [as] though Tesla has chosen to ignore it,” he said. “Or perhaps Tesla is convinced it’s out of date, in an age of better sensors and computers.”
Tesla Inc shares rose $2.77 (+1.07%) in premarket trading Thursday. Year-to-date, TSLA has declined -17.21%, versus a -2.24% rise in the benchmark S&P 500 index during the same period.
TSLA currently has a StockNews.com POWR Rating of D (Sell), and is ranked #16 of 24 stocks in the Auto & Vehicle Manufacturers category.
Get access to our daily newsletters, Best Stocks List, POWR Ratings, and much more!Free for 14 days -- no credit card required!
Sign Up Now",3
2018-03-29,Nomura Instinet cuts price target to $420 from $500,3,257.78,https://stocknews.com/news/tsla-nomura-instinet-cuts-price-target-to-420-from-500/,"
Tesla Inc. designs, develops, manufactures, and sells electric vehicles, electric vehicle powertrain components, and stationary energy storage systems in the United States, China, Norway, and internationally. The company was founded in 2003 and is based in Palo Alto, California. View our full TSLA ticker page with ratings, news, and more.
Get access to our daily newsletters, Best Stocks List, POWR Ratings, and much more!Free for 14 days -- no credit card required!
Sign Up Now",4
2018-03-29,Nissan and Renault in talks to merge and create a new company,3,257.78,https://stocknews.com/news/tsla-nissan-and-renault-in-talks-to-merge-and-create-a/,"
Tesla Inc. designs, develops, manufactures, and sells electric vehicles, electric vehicle powertrain components, and stationary energy storage systems in the United States, China, Norway, and internationally. The company was founded in 2003 and is based in Palo Alto, California. View our full TSLA ticker page with ratings, news, and more.
Get access to our daily newsletters, Best Stocks List, POWR Ratings, and much more!Free for 14 days -- no credit card required!
Sign Up Now",4
2018-03-29,"Investor Lawsuit Against Tesla Inc (TSLA) Can Proceed, Judge Rules",3,257.78,https://stocknews.com/news/tsla-investor-lawsuit-against-tesla-inc-tsla-can-proceed-judge-rules/,"
It appears that Tesla Inc (NASDAQ:TSLA) investors miffed at the electric automaker’s acquisition of SolarCity will finally have their day in court.more
As Bloomberg reports, a key ruling was handed down this week that allows a major class action lawsuit to proceed:
Tesla Inc. investors can press forward with claims that billionaire founder Elon Musk duped them into backing his $2.6 billion buyout of a solar-energy firm founded by his cousins, another setback in a rough week for the automaker.
Tesla shareholders challenging the acquisition of SolarCity Corp. produced enough evidence showing the deal may have been flawed by conflicts among Musk and other company directors, a Delaware judge ruled Wednesday. More than 85 percent of the company’s stockholders voted to back the acquistion.
Tesla said it disagrees with the judge’s decision, and will take whatever steps it can to try and rectify the situation. It maintains that the allegations in the lawsuit are false.
Critics of the deal have accused CEO Elon Musk of using his outsized influence to manipulate the board’s vote on the 2016 takeover. Others have dubbed the deal a “bailout” of SolarCity, a company that Musk’s cousin founded, and never came close to turning a profit.
Tesla Inc shares rose $4.72 (+1.83%) in premarket trading Thursday. Year-to-date, TSLA has declined -17.21%, versus a -2.24% rise in the benchmark S&P 500 index during the same period.
TSLA currently has a StockNews.com POWR Rating of D (Sell), and is ranked #16 of 24 stocks in the Auto & Vehicle Manufacturers category.
Get access to our daily newsletters, Best Stocks List, POWR Ratings, and much more!Free for 14 days -- no credit card required!
Sign Up Now",3
2018-03-28,Analyst: Tesla Inc (TSLA) Model 3 Production Must Increase Or Ability For New Funding Gets Tougher,3,257.78,https://stocknews.com/news/tsla-analyst-tesla-inc-tsla-model-3-production-must-increase-or/,"
It has been a challenging week for shareholders of Tesla Inc (NASDAQ:TSLA), as a steady stream of bad news has done a number on share prices. According to Morgan Stanley, there may be even more volatility to come for Tesla. more
CNBC shares the firm’s take on Tesla.
Tesla must quickly improve its Model 3 production rate if it wants to raise critically needed funds from investors at a decent price, according to Morgan Stanley.
The firm reiterated its equal weight rating on Tesla shares. The note came a day after the stock declined 8 percent on a negative analyst report and the National Transportation Safety Board’s announcement that it sent investigators to look into the fatal crash of a Tesla car last week. Moody’s also downgraded Tesla’s credit ratings after the close Tuesday.
Analyst Adam Jonas is sticking to his $379 price target for Tesla, but he pulled no punches in a note to clients. “A sharp drop in Tesla’s share price in part reflects questions on Model 3 ramp … an event that directly impacts both the company’s near-term cash needs and ability to potentially access the market for capital,” he wrote.
As he sees it, the company needs to ramp up production to place the current concerns in the rear view mirror, but he notes there may be some pain ahead if Tesla fails to do that. “A lower share price begets a lower share price… For a company widely expected to continue to fund its strategy through external capital raises, a fall in the share price can take on a self-fulfilling nature that further exacerbates the volatility of the share price,” he added.
Tesla Inc shares fell $0.23 (-0.09%) in after-hours trading Wednesday. Year-to-date, TSLA has declined -17.21%, versus a -2.24% rise in the benchmark S&P 500 index during the same period.
TSLA currently has a StockNews.com POWR Rating of D (Sell), and is ranked #16 of 24 stocks in the Auto & Vehicle Manufacturers category.
Get access to our daily newsletters, Best Stocks List, POWR Ratings, and much more!Free for 14 days -- no credit card required!
Sign Up Now",3
2018-03-28,Sanford C. Bernstein sets PT at $265,3,279.18,https://stocknews.com/news/tsla-sanford-c-bernstein-sets-pt-at-265-99345267/,"
Tesla Inc. designs, develops, manufactures, and sells electric vehicles, electric vehicle powertrain components, and stationary energy storage systems in the United States, China, Norway, and internationally. The company was founded in 2003 and is based in Palo Alto, California. View our full TSLA ticker page with ratings, news, and more.
Get access to our daily newsletters, Best Stocks List, POWR Ratings, and much more!Free for 14 days -- no credit card required!
Sign Up Now",4
2018-03-28,Moody’s Lowers Tesla Inc (TSLA) Credit Rating,3,279.18,https://stocknews.com/news/tsla-moodys-investor-service-downgrades-teslas-corporate-family-rating-to-b3/,"
For the most part, Wall Street seems to have shrugged off production issues that may come up along the way for Tesla Inc (NASDAQ:TSLA). However, those issues may finally be catching up with Tesla, especially when combined with concerns over the company’s cash burn rate.  more
As Bloomberg explains, Moody’s Investors Service has reacted to the concerns surrounding Tesla.
Tesla Inc.’s credit rating was downgraded by Moody’s Investors Service on Tuesday as the electric car company burns through cash, fails to meet production expectations and may soon have to raise more than $2 billion.
Moody’s cut Tesla’s overall rating to B3, or six levels below investment grade, from B2 and said its outlook on the company is negative. Tesla’s $1.8 billion of senior unsecured notes, issued in August, were downgraded to Caa1, seven steps into junk, from B3.
No comment has been forthcoming from Tesla on Moody’s concerns and downgrade. In his report, Moody’s analyst Bruce Clark called specific attention to the problems that have led to Tesla’s rating being dropped.
“Tesla’s ratings reflect the significant shortfall in the production rate of the company’s Model 3 electric vehicle,” Clark wrote. “The company also faces liquidity pressures due to its large negative free cash flow and the pending maturities.”
Tesla Inc shares fell $4.68 (-1.68%) in premarket trading Wednesday. Year-to-date, TSLA has declined -10.33%, versus a -1.95% rise in the benchmark S&P 500 index during the same period.
TSLA currently has a StockNews.com POWR Rating of D (Sell), and is ranked #16 of 24 stocks in the Auto & Vehicle Manufacturers category.
Get access to our daily newsletters, Best Stocks List, POWR Ratings, and much more!Free for 14 days -- no credit card required!
Sign Up Now",3
2018-03-27,NTSB Investigating Fatal Tesla Inc (TSLA) Model X Crash,3,279.18,https://stocknews.com/news/tsla-ntsb-investigating-fatal-tesla-inc-tsla-model-x-crash/,"
The U.S. National Transportation Safety Board is preparing to investigate a fatal crash involving a Tesla Inc (NASDAQ:TSLA) Model X vehicle in California. The news rattled Tesla shareholders, and share prices suffered as part of a broader market sell-off.   more
Electrek shares the details on the fatal Tesla crash.
Last week, a Tesla Model X driver died of due to injuries after his vehicle caught on fire in a crash on the highway in the Bay Area.
Today, the U.S. National Transportation Safety Board (NTSB) announced that they are sending 2 investigators to conduct a “Field Investigation” of the accident.
The California Highway Patrol has reported that the vehicle struck the median barrier and quickly caught on fire before being hit by a pair of other vehicles. The NTSB is trying to get to the bottom of what happened, and the agency notes that it’s “unclear if automated control system was active at the time of the crash.”
“We have been deeply saddened by this accident, and we have offered our full cooperation to the authorities as we work to establish the facts of the incident,” said a spokesperson for Tesla.
Tesla Inc shares fell $0.68 (-0.24%) in after-hours trading Tuesday. Year-to-date, TSLA has declined -10.33%, versus a -1.95% rise in the benchmark S&P 500 index during the same period.
TSLA currently has a StockNews.com POWR Rating of C (Neutral), and is ranked #8 of 24 stocks in the Auto & Vehicle Manufacturers category.
Get access to our daily newsletters, Best Stocks List, POWR Ratings, and much more!Free for 14 days -- no credit card required!
Sign Up Now",3
2018-03-27,"National Transportation Safety Board conducting field investigation into fatal Tesla crash in Mountain View, California",3,304.18,https://stocknews.com/news/tsla-national-transportation-safety-board-conducting-field-investigation-into-fatal-tesla/,"
Tesla Inc. designs, develops, manufactures, and sells electric vehicles, electric vehicle powertrain components, and stationary energy storage systems in the United States, China, Norway, and internationally. The company was founded in 2003 and is based in Palo Alto, California. View our full TSLA ticker page with ratings, news, and more.
Get access to our daily newsletters, Best Stocks List, POWR Ratings, and much more!Free for 14 days -- no credit card required!
Sign Up Now",4
2018-03-27,Long-Awaited Tesla Inc (TSLA) Navigation Update Coming Later This Week,3,304.18,https://stocknews.com/news/tsla-long-awaited-tesla-inc-tsla-navigation-update-coming-later-this-week/,"
Tesla Inc’s (NASDAQ:TSLA) navigation system has left a lot to be desired in the eyes of consumers for several years, but it looks like that’s finally about to change. CEO Elon Musk assures Tesla loyalists that an update is on the way this week. more
CNET has the details on Tesla’s update.
Musk also said in his tweet that this should be treated as a “mature beta,” but that functionality should improve rapidly. Electrek has been posting about these updates since a Tesla hacker friend of the site, known as verygreen, discovered the code for the new system in their car last summer.
The new navigation software will feature greatly improved routing as well as much more legible maps thanks to a new feature called “Vector Maps.” The software is of Tesla’s own design but relies on modules from MapBox and Valhalla, open-source mapping and routing programs, respectively.
Musk explained to followers that Tesla has been relying on third-party software for the systems, and that meant the company’s hands were tied when it came to updates and tweaking things. He promises that problem is a thing of the past, but he cautions there may still be some kinks to work through.
“New nav starts rolling out this weekend. Should be considered a mature beta at first, so won’t be perfect, but will improve rapidly,” Musk shared. “With the old system, we were stuck with legacy 3rd party black box code and stale data. No way to improve.”
Tesla Inc shares were trading at $295.66 per share on Tuesday morning, down $8.52 (-2.80%). Year-to-date, TSLA has declined -5.04%, versus a -0.30% rise in the benchmark S&P 500 index during the same period.
TSLA currently has a StockNews.com POWR Rating of C (Neutral), and is ranked #8 of 24 stocks in the Auto & Vehicle Manufacturers category.
Get access to our daily newsletters, Best Stocks List, POWR Ratings, and much more!Free for 14 days -- no credit card required!
Sign Up Now",3
2018-03-27,Wall Street Sharks Are Circling Tesla Inc (TSLA) Junk Bonds,3,304.18,https://stocknews.com/news/tsla-wall-street-sharks-are-circling-tesla-inc-tsla-junk-bonds/,"
Tesla Inc (NASDAQ:TSLA) shares re-entered bear market territory recently, plunging 20% from their yearly highs.more
But the heavily-shorted stock isn’t the only target for traders looking to profit from the electric automaker’s decline. As CNBC reports, Tesla’s corporate junk bonds are also seeing plenty of action:
Investors are betting against Tesla’s bonds amid growing worries about the electric car maker’s ability to deliver on its production goals, given significant delays for the Model 3.
“While equity short sellers continue to hang around, shorts in the most liquid TSLA bond have made a tidy profit so far in 2018,” Sam Pierson, director, securities finance, at IHS Markit said in a Monday note. “They have not covered to lock in the profit, suggesting that they think the credit will continue to deteriorate.”
Pierson noted that 99% of lendable supply for Tesla’s junk bonds has been used. That’s sent the cost of new net short positions to the highest level on record.
Tesla has issued several rounds of high-yield bonds in order to raise cash and expand production of its Model 3 sedan, which still lags well behind schedule. Critics worry that rising competition in the EV space, combined with production delays, could lead to consumers simply looking elsewhere for their next vehicle.
Tesla Inc shares rose $2.80 (+0.92%) in premarket trading Tuesday. Year-to-date, TSLA has declined -2.30%, versus a -0.26% rise in the benchmark S&P 500 index during the same period.
TSLA currently has a StockNews.com POWR Rating of C (Neutral), and is ranked #7 of 24 stocks in the Auto & Vehicle Manufacturers category.
Get access to our daily newsletters, Best Stocks List, POWR Ratings, and much more!Free for 14 days -- no credit card required!
Sign Up Now",3
2018-03-26,Standpoint Research raises to underperform from sell,3,301.54,https://stocknews.com/news/tsla-standpoint-research-raises-to-underperform-from-sell/,"
Tesla Inc. designs, develops, manufactures, and sells electric vehicles, electric vehicle powertrain components, and stationary energy storage systems in the United States, China, Norway, and internationally. The company was founded in 2003 and is based in Palo Alto, California. View our full TSLA ticker page with ratings, news, and more.
Get access to our daily newsletters, Best Stocks List, POWR Ratings, and much more!Free for 14 days -- no credit card required!
Sign Up Now",4
2018-03-26,"Alphabet working with Qualcomm, Samsung, and Tesla on open-source chip design, according to The Information",3,301.54,https://stocknews.com/news/tsla-alphabet-working-with-qualcomm-samsung-and-tesla-on-open-source-chip/,"
Tesla Inc. designs, develops, manufactures, and sells electric vehicles, electric vehicle powertrain components, and stationary energy storage systems in the United States, China, Norway, and internationally. The company was founded in 2003 and is based in Palo Alto, California. View our full TSLA ticker page with ratings, news, and more.
Get access to our daily newsletters, Best Stocks List, POWR Ratings, and much more!Free for 14 days -- no credit card required!
Sign Up Now",4
2018-03-26,Tesla Inc (TSLA) Runs Into Delivery Issues In Norway,3,301.54,https://stocknews.com/news/tsla-tesla-inc-tsla-runs-into-delivery-issues-in-norway/,"
Tesla Inc (NASDAQ:TSLA) has been running into troubles dealing with deliveries in Norway due to logistical issues. In response, CEO Elon Musk has encouraged the company to tap the brakes and slow things down when it comes to Norway deliveries.  more
CNBC has the details on Tesla’s delivery woes.
Tesla has been instructed to “slow down” on car deliveries in Norway this quarter, CEO Elon Musk said on Saturday, in response to woes the company has experienced delivering their vehicles.
On Twitter, Musk replied to a report stating that Tesla shipments in the country have been subject to accidents on the roads. The publication, called Electrek, said the car maker has had trouble finding “competent transporters” to deliver batches of cars, something a Tesla representative said the company was working to address.
Electric vehicles are quite popular in the country, and residents are said to be big fans of Tesla’s offerings. Last year, more than half of new vehicle registrations in the country were for electric or hybrid vehicles. Musk took to Twitter to explain why the company has to slow things down for the time being.
“It is clear that we are exceeding the local logistics capacity due to batch build and delivery,” Musk wrote in part. “Customer happiness & safety matter more than a few extra cars this quarter.”
Tesla Inc shares rose $4.96 (+1.64%) in premarket trading Monday. Year-to-date, TSLA has declined -3.15%, versus a -2.91% rise in the benchmark S&P 500 index during the same period.
TSLA currently has a StockNews.com POWR Rating of C (Neutral), and is ranked #7 of 24 stocks in the Auto & Vehicle Manufacturers category.
Get access to our daily newsletters, Best Stocks List, POWR Ratings, and much more!Free for 14 days -- no credit card required!
Sign Up Now",3
2018-03-25,How Tesla Inc (TSLA) Could Compensate Elon Musk To The Tune Of $55 Billion,3,301.54,https://stocknews.com/news/tsla-how-tesla-inc-tsla-could-compensate-elon-musk-to-the/,"
A source close to Tesla Inc (NASDAQ:TSLA) leaked some interesting details about CEO Elon Musk’s massive compensation plan recently.more
The unidentified person, who was present at a recent board meeting, noted that Musk would earn more than $50 billion in compensation over the next several years — if Tesla hits certain milestones. CNBC has more details:
The grant gives Musk $2.6 billion in stock options in 12 tranches that each vest as the company hits key performance milestones over 10 years.
Musk needs to hit 12 market capitalization milestones and 16 revenue or earnings before interest, taxes, depreciation and amortization targets in order to vest the entire award. Tesla has to reach a market cap of $100 billion for the first tranche to vest, and then each of the remaining 11 tranches require an additional $50 billion in market value.
Other milestones necessary for the full value of the deal to materialize are growing revenue from $20 billion currently to $175 billion, and various EBITDA milestones that range up to $14 billion.
In total, Musk could earn a whopping $55.8 billion in stock and awards, provided that Tesla’s market cap soars to $650 billion from $53 billion currently.
Tesla Inc shares closed at $301.54 on Friday, down $7.56 (-2.45%). Year-to-date, TSLA has declined -3.15%, versus a -2.91% rise in the benchmark S&P 500 index during the same period.
TSLA currently has a StockNews.com POWR Rating of C (Neutral), and is ranked #7 of 24 stocks in the Auto & Vehicle Manufacturers category.
Get access to our daily newsletters, Best Stocks List, POWR Ratings, and much more!Free for 14 days -- no credit card required!
Sign Up Now",3
2018-03-23,Tesla CEO Elon Musk says he is deleting Tesla's Facebook page,3,309.10,https://stocknews.com/news/tsla-tesla-ceo-elon-musk-says-he-is-deleting-teslas-facebook/,"
Tesla Inc. designs, develops, manufactures, and sells electric vehicles, electric vehicle powertrain components, and stationary energy storage systems in the United States, China, Norway, and internationally. The company was founded in 2003 and is based in Palo Alto, California. View our full TSLA ticker page with ratings, news, and more.
Get access to our daily newsletters, Best Stocks List, POWR Ratings, and much more!Free for 14 days -- no credit card required!
Sign Up Now",4
